episode,reward_total,reward_leader,reward_follower,timesteps,wall_time
549,-977.17,-677.42,-299.75,1000,4663.0
550,-1240.89,-797.45,-443.43,1000,4672.6
551,1019.44,343.04,676.40,1000,4682.0
552,-1530.16,-947.77,-582.39,1000,4691.7
553,-362.71,-352.90,-9.82,1000,4701.0
554,-503.82,-503.38,-0.45,5,4701.0
555,-1440.68,-902.16,-538.52,1000,4710.6
556,-1543.80,-936.77,-607.04,1000,4720.0
557,-743.34,-554.63,-188.71,1000,4729.4
558,-1405.02,-891.18,-513.84,1000,4738.8
559,-1461.06,-902.06,-559.00,1000,4748.1
560,-1431.85,-911.72,-520.13,1000,4757.6
561,-1479.93,-937.60,-542.33,1000,4767.5
562,-1474.40,-900.46,-573.94,1000,4778.5
563,-1595.66,-986.17,-609.50,1000,4789.2
564,-1380.89,-878.77,-502.12,1000,4799.9
565,386.66,27.40,359.26,1000,4810.5
566,-1076.31,-704.72,-371.59,1000,4821.4
567,-1275.14,-1024.47,-250.68,1000,4832.1
568,-730.54,-548.85,-181.69,1000,4843.0
569,-667.51,-510.77,-156.74,1000,4853.8
570,136.31,-151.26,287.57,1000,4864.6
571,-1154.38,-764.13,-390.24,1000,4875.4
572,-1065.18,-713.36,-351.83,1000,4886.3
573,-1319.80,-851.12,-468.68,1000,4897.4
574,-1340.19,-843.84,-496.35,1000,4908.1
575,-754.24,-559.26,-194.98,1000,4919.0
576,-1549.37,-949.49,-599.88,1000,4929.6
577,-1575.12,-976.32,-598.80,1000,4940.3
578,-1250.62,-801.01,-449.62,1000,4951.2
579,-533.63,-425.49,-108.14,1000,4961.9
580,145.09,-122.61,267.70,1000,4972.6
581,-1103.12,-718.09,-385.03,1000,4983.5
582,464.56,58.94,405.62,1000,4994.3
583,-518.64,-434.06,-84.58,1000,5004.9
584,-710.57,-629.90,-80.67,1000,5015.8
585,-570.02,-450.47,-119.54,1000,5026.9
586,-552.38,-468.06,-84.32,1000,5037.6
587,-785.41,-580.39,-205.02,1000,5048.4
588,-718.57,-534.67,-183.90,1000,5059.2
589,-1154.90,-830.96,-323.94,1000,5069.9
590,-1430.31,-919.67,-510.64,1000,5080.7
591,-944.29,-663.76,-280.54,1000,5091.8
592,-602.84,-482.93,-119.92,1000,5102.7
593,-821.97,-579.53,-242.43,1000,5113.2
594,-1439.75,-914.07,-525.68,1000,5124.0
595,-1375.85,-879.26,-496.58,1000,5134.7
596,-1268.93,-832.39,-436.54,1000,5145.5
597,-1098.95,-731.76,-367.19,1000,5156.3
598,-922.83,-628.47,-294.36,1000,5167.3
599,-930.57,-660.75,-269.82,1000,5178.2
600,-1139.51,-738.90,-400.61,1000,5189.2
601,-1065.02,-706.41,-358.61,1000,5199.8
602,-773.73,-553.04,-220.69,1000,5210.8
603,-1210.79,-781.30,-429.49,1000,5221.6
604,-1081.05,-716.03,-365.03,1000,5232.4
605,-682.35,-533.78,-148.56,1000,5243.0
606,-733.87,-554.68,-179.19,1000,5253.8
607,-604.47,-455.85,-148.62,1000,5264.6
608,-661.19,-514.52,-146.68,1000,5275.4
609,-1898.35,-1476.02,-422.33,1000,5286.3
610,-437.05,-372.75,-64.30,1000,5297.2
611,708.09,182.32,525.77,1000,5308.0
612,216.46,-70.74,287.21,1000,5318.8
613,220.22,-63.78,284.01,1000,5329.6
614,245.68,-41.57,287.26,1000,5340.4
615,-1438.29,-931.43,-506.86,1000,5351.0
616,-1586.10,-976.82,-609.28,1000,5361.7
617,-1325.68,-835.60,-490.09,1000,5372.5
618,-1350.29,-861.64,-488.65,1000,5383.3
619,-1178.79,-749.03,-429.76,1000,5394.2
620,-1194.94,-770.51,-424.44,1000,5405.2
621,-1004.92,-674.90,-330.02,1000,5416.1
622,228.27,-56.13,284.40,1000,5427.0
623,-1108.91,-756.45,-352.45,1000,5437.6
624,-1349.43,-838.25,-511.18,1000,5448.4
625,445.90,49.27,396.63,1000,5459.2
626,266.41,-59.43,325.85,1000,5469.9
627,-328.71,-330.96,2.24,1000,5480.7
628,-473.65,-419.41,-54.25,1000,5491.4
629,-681.21,-510.83,-170.38,1000,5502.1
630,-1042.27,-701.04,-341.23,1000,5512.8
631,-1176.89,-756.73,-420.16,1000,5523.5
632,-1021.72,-689.53,-332.19,1000,5534.4
633,-980.04,-693.87,-286.18,1000,5545.1
634,-727.51,-545.59,-181.92,1000,5555.7
635,-998.74,-691.60,-307.13,1000,5566.6
636,-1100.29,-720.10,-380.19,1000,5577.2
637,-1076.51,-713.72,-362.79,1000,5588.1
638,-1169.92,-788.13,-381.79,1000,5598.8
639,-1078.87,-742.82,-336.05,1000,5609.5
640,-1089.62,-739.13,-350.50,1000,5620.4
641,-1005.08,-690.99,-314.09,1000,5631.2
642,-951.10,-666.00,-285.10,1000,5642.1
643,-874.22,-603.83,-270.39,1000,5652.9
644,-805.16,-589.74,-215.42,1000,5664.0
645,-718.14,-530.89,-187.25,1000,5674.8
646,-1233.94,-781.41,-452.53,1000,5685.5
647,-947.64,-641.98,-305.66,1000,5696.3
648,-681.87,-524.70,-157.17,1000,5707.2
649,-1225.36,-779.99,-445.37,1000,5717.9
650,-1221.21,-792.41,-428.79,1000,5728.8
651,-1288.31,-796.86,-491.45,1000,5739.5
652,-1100.68,-711.43,-389.25,1000,5750.5
653,-1133.09,-728.86,-404.23,1000,5761.3
654,-1133.81,-758.68,-375.14,1000,5772.4
655,-1376.38,-955.95,-420.44,1000,5783.2
656,-589.16,-483.01,-106.15,1000,5794.1
657,-823.30,-601.64,-221.65,1000,5805.0
658,-1184.31,-769.62,-414.69,1000,5815.7
659,-1071.63,-716.39,-355.23,1000,5826.7
660,-1278.89,-862.00,-416.89,1000,5837.6
661,-998.25,-656.23,-342.03,1000,5848.6
662,-911.08,-636.27,-274.81,1000,5859.1
663,-1060.98,-695.91,-365.07,1000,5869.9
664,-1265.87,-806.61,-459.26,1000,5880.8
665,-1187.91,-795.24,-392.68,1000,5891.6
666,-1168.58,-792.08,-376.50,1000,5902.5
667,-963.55,-656.01,-307.54,1000,5913.2
668,-1143.79,-739.22,-404.58,1000,5924.2
669,-973.00,-643.38,-329.62,1000,5934.9
670,-1036.37,-697.03,-339.34,1000,5945.5
671,-1012.82,-716.68,-296.14,1000,5956.3
672,-2084.96,-1698.39,-386.57,1000,5966.9
673,-1001.88,-667.39,-334.49,1000,5977.8
674,-590.40,-460.33,-130.07,1000,5988.6
675,-1934.29,-1651.05,-283.24,1000,5999.8
676,-1999.93,-1718.23,-281.70,1000,6010.6
677,-1980.56,-1714.95,-265.61,1000,6021.4
678,-2360.55,-1820.96,-539.59,1000,6032.4
679,-507.15,-506.47,-0.67,8,6032.4
680,-510.59,-509.35,-1.24,10,6032.5
681,-515.22,-513.48,-1.74,16,6032.7
682,984.70,989.34,-4.64,34,6033.1
683,961.83,966.40,-4.58,59,6033.8
684,-2263.90,-1745.32,-518.58,1000,6044.7
685,-2301.25,-1737.62,-563.62,1000,6055.5
686,984.79,988.64,-3.86,38,6055.9
687,-1756.62,-1489.60,-267.02,1000,6066.7
688,-2222.92,-1701.83,-521.08,1000,6077.5
689,-1496.72,-1348.37,-148.36,1000,6088.6
690,-1756.25,-1444.29,-311.95,1000,6099.4
691,-2172.83,-1638.14,-534.69,1000,6110.2
692,-1844.61,-1468.44,-376.17,1000,6120.8
693,-2058.48,-1603.30,-455.18,1000,6131.5
694,-2361.99,-1767.47,-594.51,1000,6142.1
695,-2420.14,-1807.31,-612.83,1000,6153.2
696,-1746.56,-1436.19,-310.37,1000,6164.0
697,-2310.78,-1722.88,-587.90,1000,6174.8
698,-2187.11,-1732.45,-454.66,1000,6185.8
699,-1791.35,-1478.53,-312.82,1000,6196.8
700,-1674.25,-1461.99,-212.27,1000,6207.8
701,-535.72,-532.59,-3.12,19,6208.0
702,-1649.27,-1418.45,-230.82,1000,6218.8
703,-1719.86,-1480.35,-239.51,1000,6230.0
704,-578.16,-464.46,-113.70,1000,6240.9
705,-1326.18,-852.31,-473.87,1000,6252.1
706,-2566.29,-1834.01,-732.28,1000,6263.2
707,-2124.67,-1703.89,-420.78,1000,6274.0
708,-508.33,-508.17,-0.16,10,6274.1
709,-505.79,-505.71,-0.08,8,6274.2
710,-2000.73,-1621.88,-378.85,1000,6285.2
711,-2443.47,-1832.61,-610.86,1000,6296.2
712,-507.54,-506.90,-0.63,10,6296.3
713,-2015.41,-1662.27,-353.14,1000,6307.1
714,-1909.68,-1623.20,-286.48,1000,6318.2
715,-1610.82,-1472.45,-138.37,1000,6329.1
716,-1649.73,-1517.53,-132.21,1000,6340.0
717,-1512.00,-1408.82,-103.17,1000,6350.8
718,-1518.38,-1414.39,-103.99,1000,6362.0
719,-1513.69,-1439.57,-74.12,1000,6373.0
720,-506.52,-505.92,-0.60,7,6373.0
721,968.26,979.09,-10.83,35,6373.4
722,-1392.59,-1308.37,-84.22,1000,6384.6
723,-513.14,-510.88,-2.26,17,6384.8
724,-754.53,-423.97,-330.56,1000,6395.6
725,-1390.31,-1278.19,-112.11,1000,6406.8
726,-835.03,-617.71,-217.32,1000,6417.6
727,-1620.16,-1389.18,-230.98,1000,6428.5
728,-1671.36,-1373.31,-298.05,1000,6439.3
729,-1944.46,-1592.05,-352.41,1000,6450.3
730,-506.08,-505.37,-0.72,5,6450.4
731,-2201.08,-1816.98,-384.10,1000,6461.4
732,-2295.74,-1866.33,-429.40,1000,6472.2
733,-2377.57,-1901.45,-476.12,1000,6483.4
734,-1802.85,-1640.63,-162.22,1000,6494.1
735,-1283.19,-1397.43,114.24,1000,6505.0
736,-587.65,-1074.35,486.70,1000,6515.9
737,-1752.01,-1634.51,-117.50,1000,6526.8
738,-742.35,-1142.55,400.20,1000,6537.8
739,-1764.87,-1586.05,-178.82,1000,6548.8
740,-1627.89,-1513.98,-113.91,1000,6559.7
741,-509.09,-507.42,-1.67,12,6559.9
742,-1525.05,-1487.16,-37.89,1000,6570.8
743,-837.80,-1172.42,334.62,1000,6581.6
744,-819.89,-611.36,-208.53,1000,6593.0
745,-1169.09,-765.42,-403.67,1000,6603.8
746,-1360.84,-875.54,-485.30,1000,6614.9
747,-1539.01,-961.79,-577.22,1000,6626.0
748,-1358.75,-846.28,-512.47,1000,6636.8
749,-1142.49,-774.99,-367.50,1000,6647.8
750,-1209.67,-814.31,-395.36,1000,6658.8
751,-1129.63,-740.51,-389.12,1000,6669.6
752,-691.34,-519.17,-172.17,1000,6680.2
753,-1117.52,-726.98,-390.53,1000,6691.0
754,-1217.22,-778.37,-438.85,1000,6702.1
755,-1029.26,-701.62,-327.63,1000,6713.1
756,-1062.41,-700.02,-362.39,1000,6723.9
757,-1629.67,-1007.50,-622.17,1000,6734.6
758,-1127.13,-728.70,-398.43,1000,6745.6
759,-1639.92,-1372.54,-267.38,1000,6756.4
760,-1538.68,-1086.79,-451.89,1000,6767.2
761,-49.98,-750.79,700.81,1000,6778.0
762,-1792.99,-1211.87,-581.12,1000,6788.7
763,-871.41,-632.85,-238.57,1000,6799.4
764,-674.80,-516.39,-158.40,1000,6810.4
765,-782.82,-737.57,-45.25,1000,6821.4
766,-1896.62,-1668.18,-228.44,1000,6832.2
767,-2875.29,-2216.23,-659.06,1000,6843.1
768,-656.70,-1091.79,435.08,1000,6854.0
769,-2882.12,-2189.08,-693.04,1000,6865.0
770,-2719.13,-1943.57,-775.56,1000,6875.5
771,-97.49,198.14,-295.63,813,6884.2
772,-1521.37,-1182.77,-338.60,1000,6894.7
773,-1200.45,-753.45,-447.00,1000,6905.7
774,-928.38,-641.09,-287.29,1000,6916.8
775,-1375.63,-1256.96,-118.67,1000,6927.7
776,-1429.57,-1362.14,-67.43,1000,6938.5
777,-2169.69,-1704.40,-465.29,1000,6949.6
778,-1643.45,-1430.67,-212.78,1000,6960.4
779,-2682.57,-2015.60,-666.98,1000,6971.1
780,-1853.50,-1452.44,-401.06,1000,6981.8
781,-2292.36,-1689.96,-602.40,1000,6993.0
782,-2001.42,-1603.24,-398.18,1000,7003.7
783,-1764.04,-1450.11,-313.94,1000,7014.8
784,-1895.09,-1537.00,-358.09,1000,7025.7
785,-2207.16,-1646.55,-560.62,1000,7036.5
786,-1698.60,-1349.26,-349.34,1000,7047.4
787,-1623.86,-1432.25,-191.61,1000,7058.5
788,-1767.91,-1399.92,-367.99,1000,7069.2
789,-1596.02,-1289.67,-306.36,1000,7080.0
790,-1550.14,-1311.17,-238.97,1000,7090.8
791,-1109.24,-876.70,-232.54,1000,7101.7
792,-1735.49,-1284.15,-451.34,1000,7112.6
793,702.56,801.50,-98.94,286,7115.6
794,-747.10,-664.36,-82.75,215,7118.0
795,-1404.72,-1204.58,-200.14,465,7123.2
796,951.11,966.06,-14.95,75,7124.1
797,-505.19,-504.75,-0.43,4,7124.2
798,-510.91,-508.59,-2.33,20,7124.4
799,-525.39,-519.40,-5.98,35,7124.8
800,-1295.36,-1044.37,-251.00,1000,7135.2
801,-2372.59,-1796.93,-575.66,1000,7146.0
802,895.71,938.51,-42.81,72,7146.8
803,915.08,947.91,-32.84,67,7147.4
804,969.99,977.75,-7.77,59,7148.1
805,798.53,877.85,-79.32,132,7149.6
806,906.92,944.69,-37.77,82,7150.5
807,975.03,982.22,-7.19,48,7151.0
808,-2418.34,-1749.81,-668.53,1000,7162.0
809,-2038.47,-1561.78,-476.69,1000,7172.5
810,-2053.57,-1652.62,-400.96,1000,7183.5
811,-1842.23,-1627.30,-214.93,1000,7194.2
812,964.84,972.97,-8.13,82,7195.1
813,716.99,776.78,-59.80,138,7196.6
814,-2383.47,-1789.55,-593.91,1000,7207.4
815,-2416.61,-1831.17,-585.44,1000,7218.3
816,-1793.18,-1484.42,-308.77,1000,7229.2
817,-2388.89,-1821.33,-567.56,1000,7239.7
818,-2124.98,-1742.16,-382.82,1000,7250.6
819,-1947.63,-1596.37,-351.26,1000,7261.7
820,-2678.87,-1949.26,-729.61,1000,7272.4
821,-543.12,-538.57,-4.56,40,7272.8
822,-882.49,-608.74,-273.76,1000,7283.7
823,-811.87,-573.10,-238.78,1000,7294.5
824,-546.13,-443.06,-103.07,1000,7305.3
825,-972.36,-660.29,-312.07,1000,7316.0
826,-1440.39,-1137.28,-303.11,524,7321.8
827,-1327.25,-820.13,-507.12,1000,7332.7
828,-1113.81,-887.23,-226.59,1000,7343.7
829,-1640.83,-1208.76,-432.07,828,7353.0
830,-1754.29,-1525.82,-228.48,1000,7363.9
831,-1667.16,-1328.59,-338.57,1000,7374.9
832,-1656.29,-1613.34,-42.95,1000,7385.6
833,-1890.73,-1539.31,-351.42,1000,7396.5
834,-1886.50,-1630.13,-256.37,1000,7407.3
835,-21.38,189.83,-211.21,966,7417.8
836,-509.77,-509.23,-0.53,7,7417.8
837,-1779.98,-1546.80,-233.18,1000,7428.6
838,-810.55,-601.37,-209.18,1000,7439.3
839,285.81,511.30,-225.49,787,7447.8
840,932.65,957.84,-25.19,83,7448.8
841,900.68,926.76,-26.08,153,7450.5
842,-2580.74,-1916.38,-664.36,1000,7461.6
843,-511.82,-511.02,-0.80,13,7461.8
844,-2524.19,-1869.84,-654.35,1000,7472.7
845,-512.48,-511.32,-1.16,16,7472.9
846,-512.83,-511.93,-0.90,9,7473.0
847,-515.11,-512.77,-2.34,16,7473.1
848,-2595.50,-1969.04,-626.47,1000,7484.2
849,-2278.57,-1769.46,-509.11,1000,7495.0
850,-2231.07,-1787.95,-443.13,1000,7506.0
851,-2061.71,-1615.78,-445.93,1000,7517.4
852,-1787.95,-1524.07,-263.88,1000,7528.5
853,-2992.88,-2230.04,-762.83,1000,7539.3
854,-2747.11,-2137.16,-609.95,1000,7550.2
855,-1186.07,-996.82,-189.25,1000,7561.2
856,-1890.10,-1496.58,-393.52,1000,7572.3
857,-2652.56,-1912.69,-739.87,1000,7583.1
858,978.28,982.79,-4.51,27,7583.3
859,-1464.84,-1352.63,-112.21,1000,7594.3
860,-2370.51,-1849.40,-521.11,1000,7605.1
861,-507.97,-507.09,-0.88,9,7605.2
862,-505.06,-504.61,-0.45,9,7605.3
863,-2750.76,-2064.12,-686.64,1000,7616.6
864,-515.24,-513.67,-1.57,13,7616.7
865,-828.86,-616.76,-212.10,1000,7627.7
866,-867.66,-756.64,-111.01,1000,7638.7
867,-780.34,-551.31,-229.03,1000,7649.5
868,-513.02,-510.89,-2.13,13,7649.6
869,-1790.32,-1586.99,-203.33,1000,7660.8
870,-512.61,-511.40,-1.21,11,7660.9
871,-510.29,-509.49,-0.81,13,7661.1
872,-1384.99,-1066.72,-318.27,1000,7671.9
873,-746.27,-546.28,-200.00,1000,7682.7
874,-1292.14,-1072.75,-219.39,1000,7693.3
875,-1805.18,-1119.16,-686.02,1000,7704.2
876,-960.80,-677.83,-282.97,1000,7715.2
877,-1268.38,-805.06,-463.32,1000,7725.8
878,-1247.98,-783.98,-464.00,1000,7736.8
879,-1641.94,-1173.58,-468.36,1000,7747.8
880,-1137.09,-934.85,-202.24,619,7754.6
881,-509.78,-508.95,-0.82,16,7754.8
882,-510.99,-510.22,-0.77,14,7755.0
883,-506.97,-506.56,-0.41,10,7755.2
884,-575.69,-560.37,-15.32,56,7755.8
885,-1157.45,-781.48,-375.97,1000,7766.3
886,-2541.53,-1949.46,-592.07,1000,7777.0
887,-1850.65,-1667.86,-182.78,1000,7788.0
888,-1771.57,-1617.32,-154.25,1000,7798.9
889,-1839.24,-1684.64,-154.60,1000,7809.9
890,-1049.64,-1314.87,265.23,1000,7820.7
891,-2075.46,-1858.53,-216.92,1000,7831.4
892,-2647.09,-2095.63,-551.46,1000,7842.1
893,-2429.86,-1997.87,-431.99,1000,7852.9
894,-1660.39,-1622.24,-38.15,1000,7863.5
895,-1905.88,-1739.21,-166.67,1000,7874.1
896,-2497.63,-2012.21,-485.43,1000,7885.1
897,-2422.96,-1940.71,-482.25,1000,7895.9
898,-1823.60,-1698.64,-124.95,1000,7906.7
899,-1607.71,-1550.74,-56.97,1000,7917.5
900,-1693.99,-1602.42,-91.57,1000,7928.4
901,-1871.60,-1571.16,-300.44,1000,7939.3
902,-689.91,-662.13,-27.78,157,7941.0
903,-507.92,-507.12,-0.80,10,7941.1
904,-2089.12,-1528.03,-561.09,1000,7952.1
905,-506.30,-505.21,-1.10,8,7952.2
906,937.24,956.05,-18.82,97,7953.2
907,-627.77,-457.02,-170.75,1000,7964.1
908,-513.31,-421.94,-91.37,1000,7975.1
909,587.59,667.50,-79.91,433,7979.9
910,982.81,987.87,-5.06,36,7980.3
911,857.51,895.31,-37.80,198,7982.4
912,926.12,942.70,-16.58,88,7983.4
913,-1337.45,-1085.83,-251.62,1000,7994.2
914,452.61,524.97,-72.36,371,7998.2
915,453.46,540.02,-86.55,461,8003.3
916,-1877.74,-1528.62,-349.12,1000,8014.1
917,-1593.37,-1424.54,-168.82,1000,8025.1
918,-1555.97,-1381.47,-174.50,1000,8036.0
919,-1592.49,-1438.53,-153.96,1000,8047.1
920,-1568.33,-1415.86,-152.47,1000,8057.9
921,-764.85,-666.27,-98.58,1000,8068.6
922,982.64,988.04,-5.39,32,8069.0
923,972.57,981.01,-8.43,65,8069.7
924,-505.26,-504.45,-0.82,7,8069.8
925,982.10,986.59,-4.49,37,8070.2
926,-510.97,-509.98,-0.99,16,8070.3
927,-505.84,-505.21,-0.63,10,8070.4
928,-507.46,-506.34,-1.13,7,8070.5
929,986.93,991.55,-4.62,20,8070.7
930,984.21,987.83,-3.62,25,8071.0
931,-504.95,-504.09,-0.87,6,8071.1
932,-504.57,-503.84,-0.73,5,8071.1
933,982.27,987.39,-5.12,30,8071.5
934,-514.81,-513.70,-1.11,19,8071.7
935,-507.49,-506.68,-0.80,8,8071.8
936,-510.36,-509.29,-1.07,11,8071.9
937,-1524.37,-1280.18,-244.19,1000,8083.0
938,-508.03,-507.19,-0.84,10,8083.1
939,-506.44,-505.43,-1.02,9,8083.2
940,-517.54,-516.00,-1.54,21,8083.5
941,-1725.69,-1414.13,-311.56,1000,8094.7
942,-507.43,-506.09,-1.33,11,8094.8
943,-566.49,-556.42,-10.07,68,8095.5
944,-1680.76,-1539.66,-141.10,1000,8106.3
945,-507.13,-505.84,-1.29,9,8106.4
946,-504.74,-504.02,-0.72,6,8106.4
947,-529.40,-526.00,-3.40,29,8106.8
948,-1737.17,-1467.73,-269.44,1000,8117.6
949,-507.08,-506.62,-0.46,10,8117.7
950,988.76,991.05,-2.29,24,8118.0
951,-507.93,-507.12,-0.81,10,8118.1
952,-507.16,-506.43,-0.73,8,8118.2
953,-521.66,-519.90,-1.76,28,8118.4
954,-509.73,-508.61,-1.12,13,8118.6
955,-505.54,-504.53,-1.01,7,8118.7
956,-529.68,-525.48,-4.20,32,8119.0
957,-506.77,-506.43,-0.34,10,8119.1
958,-508.78,-507.93,-0.85,13,8119.3
959,986.97,990.69,-3.72,22,8119.5
960,-514.66,-513.31,-1.35,17,8119.7
961,965.63,979.38,-13.76,55,8120.3
962,983.05,987.41,-4.36,34,8120.7
963,-505.19,-504.74,-0.45,9,8120.8
964,988.94,992.28,-3.34,23,8121.1
965,985.02,988.13,-3.11,34,8121.5
966,-508.44,-507.69,-0.74,12,8121.7
967,984.58,990.23,-5.65,24,8121.9
968,983.37,988.82,-5.45,28,8122.2
969,-916.50,-882.20,-34.30,243,8124.8
970,-506.38,-505.92,-0.46,12,8124.9
971,986.27,990.37,-4.11,28,8125.2
972,985.08,989.24,-4.17,32,8125.5
973,974.62,983.49,-8.86,50,8126.0
974,-1097.73,-1048.97,-48.76,296,8129.2
975,977.25,984.45,-7.20,36,8129.6
976,985.50,989.51,-4.01,32,8129.9
977,-512.05,-510.25,-1.79,14,8130.1
978,985.49,989.18,-3.68,31,8130.4
979,-1204.15,-985.11,-219.04,1000,8141.2
980,961.71,975.39,-13.68,57,8141.9
981,956.14,968.40,-12.26,95,8142.9
982,973.40,978.04,-4.64,56,8143.5
983,980.91,986.49,-5.57,37,8143.9
984,974.54,980.39,-5.84,44,8144.4
985,-1693.28,-1512.91,-180.37,1000,8155.3
986,-1336.82,-1289.28,-47.54,1000,8166.2
987,-1373.24,-1318.54,-54.71,1000,8177.2
988,974.72,980.61,-5.89,47,8177.8
989,-854.41,-656.09,-198.33,1000,8188.6
990,-258.89,161.22,-420.10,976,8199.1
991,938.80,954.70,-15.90,77,8199.9
992,167.23,327.10,-159.87,757,8207.8
993,-2035.07,-1702.71,-332.36,1000,8218.8
994,988.21,992.31,-4.09,19,8219.0
995,947.01,957.41,-10.40,49,8219.5
996,961.09,967.81,-6.72,53,8220.0
997,838.10,878.28,-40.18,155,8221.8
998,982.14,986.49,-4.35,29,8222.1
999,957.26,964.47,-7.21,59,8222.8
